GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,PTS,FG_PCT,REB,AST,PLUS_MINUS,SEASON,IS_PLAYOFF,WIN,REST_DAYS,IS_HOME
22201216,2023-04-09,ATL,ATL @ BOS,L,114,0.454,50,27,-6,2022-23,0,0,2.0,0
42200111,2023-04-15,ATL,ATL @ BOS,L,99,0.388,45,23,-13,2022-23,1,0,6.0,0
42200112,2023-04-18,ATL,ATL @ BOS,L,106,0.426,49,21,-13,2022-23,1,0,3.0,0
42200113,2023-04-21,ATL,ATL vs. BOS,W,130,0.56,48,24,8,2022-23,1,1,3.0,1
42200114,2023-04-23,ATL,ATL vs. BOS,L,121,0.439,42,25,-8,2022-23,1,0,2.0,1
42200115,2023-04-25,ATL,ATL @ BOS,W,119,0.469,34,26,2,2022-23,1,1,2.0,0
42200116,2023-04-27,ATL,ATL vs. BOS,L,120,0.468,45,28,-8,2022-23,1,0,2.0,1
22300063,2023-10-25,ATL,ATL @ CHA,L,110,0.419,42,24,-6,2023-24,0,0,181.0,0
22300079,2023-10-27,ATL,ATL vs. NYK,L,120,0.483,44,28,-6,2023-24,0,0,2.0,1
22300097,2023-10-29,ATL,ATL @ MIL,W,127,0.505,46,32,17,2023-24,0,1,2.0,0
22300104,2023-10-30,ATL,ATL vs. MIN,W,127,0.558,36,28,14,2023-24,0,1,1.0,1
22300117,2023-11-01,ATL,ATL vs. WAS,W,130,0.5,57,26,9,2023-24,0,1,2.0,1
22300135,2023-11-04,ATL,ATL @ NOP,W,123,0.484,52,28,18,2023-24,0,1,3.0,0
22300155,2023-11-06,ATL,ATL @ OKC,L,117,0.373,59,27,-9,2023-24,0,0,2.0,0
22300172,2023-11-09,ATL,ATL @ ORL,W,120,0.482,36,22,1,2023-24,0,1,3.0,0
22300175,2023-11-11,ATL,ATL vs. MIA,L,109,0.437,48,23,-8,2023-24,0,0,2.0,1
22300018,2023-11-14,ATL,ATL @ DET,W,126,0.517,41,28,6,2023-24,0,1,3.0,0
22300193,2023-11-15,ATL,ATL vs. NYK,L,114,0.547,30,28,-2,2023-24,0,0,1.0,1
22300029,2023-11-17,ATL,ATL vs. PHI,L,116,0.449,39,24,-10,2023-24,0,0,2.0,1
22300039,2023-11-21,ATL,ATL vs. IND,L,152,0.6,39,28,-5,2023-24,0,0,4.0,1
22300227,2023-11-22,ATL,ATL vs. BKN,W,147,0.44,58,24,2,2023-24,0,1,1.0,1
22300241,2023-11-25,ATL,ATL @ WAS,W,136,0.51,49,29,28,2023-24,0,1,3.0,0
22300246,2023-11-26,ATL,ATL @ BOS,L,103,0.409,43,15,-10,2023-24,0,0,1.0,0
22300055,2023-11-28,ATL,ATL @ CLE,L,105,0.347,44,21,-23,2023-24,0,0,2.0,0
22300272,2023-11-30,ATL,ATL @ SAS,W,137,0.51,37,24,2,2023-24,0,1,2.0,0
22300286,2023-12-02,ATL,ATL @ MIL,L,121,0.446,40,23,-11,2023-24,0,0,2.0,0
22301209,2023-12-06,ATL,ATL vs. BKN,L,113,0.447,49,25,-1,2023-24,0,0,4.0,1
22301218,2023-12-08,ATL,ATL @ PHI,L,114,0.394,55,20,-11,2023-24,0,0,2.0,0
22300296,2023-12-11,ATL,ATL vs. DEN,L,122,0.458,35,25,-7,2023-24,0,0,3.0,1
22300313,2023-12-13,ATL,ATL @ TOR,L,128,0.48,42,32,-7,2023-24,0,0,2.0,0
22300330,2023-12-15,ATL,ATL @ TOR,W,125,0.515,55,34,21,2023-24,0,1,2.0,0
22300336,2023-12-16,ATL,ATL @ CLE,L,119,0.482,34,21,-8,2023-24,0,0,1.0,0
22300352,2023-12-18,ATL,ATL vs. DET,W,130,0.541,40,25,6,2023-24,0,1,2.0,1
22300371,2023-12-20,ATL,ATL @ HOU,W,134,0.516,44,31,7,2023-24,0,1,2.0,0
22300384,2023-12-22,ATL,ATL @ MIA,L,113,0.438,43,29,-9,2023-24,0,0,2.0,0
22300393,2023-12-23,ATL,ATL vs. MEM,L,119,0.469,41,28,-6,2023-24,0,0,1.0,1
22300408,2023-12-26,ATL,ATL @ CHI,L,113,0.461,40,24,-5,2023-24,0,0,3.0,0
22300431,2023-12-29,ATL,ATL vs. SAC,L,110,0.394,51,29,-7,2023-24,0,0,3.0,1
22300445,2023-12-31,ATL,ATL @ WAS,W,130,0.495,58,27,4,2023-24,0,1,2.0,0
22300467,2024-01-03,ATL,ATL vs. OKC,W,141,0.505,49,30,3,2023-24,0,1,3.0,1
22300480,2024-01-05,ATL,ATL @ IND,L,116,0.43,39,21,-34,2023-24,0,0,2.0,0
22300499,2024-01-07,ATL,ATL @ ORL,L,110,0.462,50,21,-7,2023-24,0,0,2.0,0
22300521,2024-01-10,ATL,ATL vs. PHI,W,139,0.471,55,32,7,2023-24,0,1,3.0,1
22300533,2024-01-12,ATL,ATL vs. IND,L,108,0.449,28,25,-18,2023-24,0,0,2.0,1
22300543,2024-01-13,ATL,ATL vs. WAS,L,99,0.344,50,21,-28,2023-24,0,0,1.0,1
22300559,2024-01-15,ATL,ATL vs. SAS,W,109,0.43,57,24,10,2023-24,0,1,2.0,1
22300570,2024-01-17,ATL,ATL vs. ORL,W,106,0.513,41,21,2,2023-24,0,1,2.0,1
22300587,2024-01-19,ATL,ATL @ MIA,W,109,0.46,38,23,1,2023-24,0,1,2.0,0
22300595,2024-01-20,ATL,ATL vs. CLE,L,95,0.398,45,25,-21,2023-24,0,0,1.0,1
22300613,2024-01-22,ATL,ATL @ SAC,L,107,0.387,50,19,-15,2023-24,0,0,2.0,0
22300626,2024-01-24,ATL,ATL @ GSW,L,112,0.415,45,30,-22,2023-24,0,0,2.0,0
22300634,2024-01-26,ATL,ATL vs. DAL,L,143,0.526,36,32,-5,2023-24,0,0,2.0,1
22300653,2024-01-28,ATL,ATL vs. TOR,W,126,0.463,51,27,1,2023-24,0,1,2.0,1
22300669,2024-01-30,ATL,ATL vs. LAL,W,138,0.525,46,32,16,2023-24,0,1,2.0,1
22300690,2024-02-02,ATL,ATL vs. PHX,W,129,0.516,43,29,9,2023-24,0,1,3.0,1
22300699,2024-02-03,ATL,ATL vs. GSW,W,141,0.482,57,27,7,2023-24,0,1,1.0,1
22300716,2024-02-05,ATL,ATL vs. LAC,L,144,0.537,39,35,-5,2023-24,0,0,2.0,1
22300729,2024-02-07,ATL,ATL @ BOS,L,117,0.422,49,24,-8,2023-24,0,0,2.0,0
22300742,2024-02-09,ATL,ATL @ PHI,W,127,0.519,40,31,6,2023-24,0,1,2.0,0
22300754,2024-02-10,ATL,ATL vs. HOU,W,122,0.455,41,25,9,2023-24,0,1,1.0,1
22300763,2024-02-12,ATL,ATL vs. CHI,L,126,0.468,49,33,-10,2023-24,0,0,2.0,1
22300777,2024-02-14,ATL,ATL @ CHA,L,99,0.404,45,23,-23,2023-24,0,0,2.0,0
22300804,2024-02-23,ATL,ATL vs. TOR,L,121,0.434,54,27,-2,2023-24,0,0,9.0,1
22300821,2024-02-25,ATL,ATL vs. ORL,W,109,0.456,44,31,17,2023-24,0,1,2.0,1
22300835,2024-02-27,ATL,ATL vs. UTA,W,124,0.495,55,27,27,2023-24,0,1,2.0,1
22300851,2024-02-29,ATL,ATL @ BKN,L,97,0.43,39,18,-27,2023-24,0,0,2.0,0
22300866,2024-03-02,ATL,ATL @ BKN,L,102,0.425,42,23,-12,2023-24,0,0,2.0,0
22300889,2024-03-05,ATL,ATL @ NYK,W,116,0.506,51,26,16,2023-24,0,1,3.0,0
22300895,2024-03-06,ATL,ATL vs. CLE,W,112,0.512,42,27,11,2023-24,0,1,1.0,1
22300913,2024-03-08,ATL,ATL @ MEM,W,99,0.425,47,21,7,2023-24,0,1,2.0,0
22300925,2024-03-10,ATL,ATL vs. NOP,L,103,0.418,41,28,-13,2023-24,0,0,2.0,1
22300953,2024-03-13,ATL,ATL @ POR,L,102,0.432,38,19,-4,2023-24,0,0,3.0,0
22300966,2024-03-15,ATL,ATL @ UTA,L,122,0.446,41,32,-2,2023-24,0,0,2.0,0
22300982,2024-03-17,ATL,ATL @ LAC,W,110,0.488,45,32,17,2023-24,0,1,2.0,0
22300990,2024-03-18,ATL,ATL @ LAL,L,105,0.429,42,32,-31,2023-24,0,0,1.0,0
22301010,2024-03-21,ATL,ATL @ PHX,L,115,0.44,36,27,-13,2023-24,0,0,3.0,0
22301021,2024-03-23,ATL,ATL vs. CHA,W,132,0.556,43,40,41,2023-24,0,1,2.0,1
22301034,2024-03-25,ATL,ATL vs. BOS,W,120,0.529,44,30,2,2023-24,0,1,2.0,1
22301051,2024-03-27,ATL,ATL vs. POR,W,120,0.518,41,23,14,2023-24,0,1,2.0,1
22301060,2024-03-28,ATL,ATL vs. BOS,W,123,0.49,53,24,1,2023-24,0,1,1.0,1
22301076,2024-03-30,ATL,ATL vs. MIL,L,113,0.457,39,24,-9,2023-24,0,0,2.0,1
22301091,2024-04-01,ATL,ATL @ CHI,W,113,0.5,45,29,12,2023-24,0,1,2.0,0
22301104,2024-04-03,ATL,ATL vs. DET,W,121,0.544,48,36,8,2023-24,0,1,2.0,1
22301124,2024-04-04,ATL,ATL @ DAL,L,95,0.4,56,21,-14,2023-24,0,0,1.0,0
22301130,2024-04-06,ATL,ATL @ DEN,L,110,0.425,38,30,-32,2023-24,0,0,2.0,0
22301147,2024-04-09,ATL,ATL vs. MIA,L,111,0.398,59,28,-6,2023-24,0,0,3.0,1
22301159,2024-04-10,ATL,ATL vs. CHA,L,114,0.524,38,35,-1,2023-24,0,0,1.0,1
22301178,2024-04-12,ATL,ATL @ MIN,L,106,0.444,40,23,-3,2023-24,0,0,2.0,0
22301188,2024-04-14,ATL,ATL @ IND,L,115,0.438,32,25,-42,2023-24,0,0,2.0,0
22400064,2024-10-23,ATL,ATL vs. BKN,W,120,0.488,45,25,4,2024-25,0,1,192.0,1
22400079,2024-10-25,ATL,ATL vs. CHA,W,125,0.481,39,25,5,2024-25,0,1,2.0,1
22400100,2024-10-27,ATL,ATL @ OKC,L,104,0.396,49,24,-24,2024-25,0,0,2.0,0
22400103,2024-10-28,ATL,ATL vs. WAS,L,119,0.481,39,32,-2,2024-25,0,0,1.0,1
22400121,2024-10-30,ATL,ATL @ WAS,L,120,0.474,41,28,-13,2024-25,0,0,2.0,0
22400135,2024-11-01,ATL,ATL vs. SAC,L,115,0.446,40,30,-8,2024-25,0,0,2.0,1
22400152,2024-11-03,ATL,ATL @ NOP,W,126,0.568,41,29,15,2024-25,0,1,2.0,0
22400157,2024-11-04,ATL,ATL vs. BOS,L,93,0.416,43,23,-30,2024-25,0,0,1.0,1
22400171,2024-11-06,ATL,ATL vs. NYK,W,121,0.45,48,31,5,2024-25,0,1,2.0,1
22400185,2024-11-08,ATL,ATL @ DET,L,121,0.454,44,30,-1,2024-25,0,0,2.0,0
22400198,2024-11-09,ATL,ATL vs. CHI,L,113,0.461,39,31,-12,2024-25,0,0,1.0,1
22400001,2024-11-12,ATL,ATL @ BOS,W,117,0.505,44,35,1,2024-25,0,1,3.0,0
22400012,2024-11-15,ATL,ATL vs. WAS,W,129,0.469,55,28,12,2024-25,0,1,3.0,1
22400239,2024-11-17,ATL,ATL @ POR,L,110,0.459,47,30,-4,2024-25,0,0,2.0,0
22400250,2024-11-18,ATL,ATL @ SAC,W,109,0.47,37,34,1,2024-25,0,1,1.0,0
22400258,2024-11-20,ATL,ATL @ GSW,L,97,0.333,65,27,-23,2024-25,0,0,2.0,0
22400030,2024-11-22,ATL,ATL @ CHI,L,122,0.458,42,32,-14,2024-25,0,0,2.0,0
22400280,2024-11-25,ATL,ATL vs. DAL,L,119,0.475,39,32,-10,2024-25,0,0,3.0,1
22400287,2024-11-27,ATL,ATL @ CLE,W,135,0.474,51,39,11,2024-25,0,1,2.0,0
22400041,2024-11-29,ATL,ATL vs. CLE,W,117,0.518,53,33,16,2024-25,0,1,2.0,1
22400300,2024-11-30,ATL,ATL @ CHA,W,107,0.487,49,27,3,2024-25,0,1,1.0,0
22400315,2024-12-02,ATL,ATL vs. NOP,W,124,0.51,51,30,12,2024-25,0,1,2.0,1
22400323,2024-12-04,ATL,ATL @ MIL,W,119,0.441,54,29,15,2024-25,0,1,2.0,0
22400334,2024-12-06,ATL,ATL vs. LAL,W,134,0.5,48,40,2,2024-25,0,1,2.0,1
22400350,2024-12-08,ATL,ATL vs. DEN,L,111,0.406,45,26,-30,2024-25,0,0,2.0,1
22401202,2024-12-11,ATL,ATL @ NYK,W,108,0.413,58,27,8,2024-25,0,1,3.0,0
22401229,2024-12-14,ATL,ATL @ MIL,L,102,0.427,44,23,-8,2024-25,0,0,3.0,0
22400370,2024-12-19,ATL,ATL @ SAS,L,126,0.474,53,32,-7,2024-25,0,0,5.0,0
22400378,2024-12-21,ATL,ATL vs. MEM,L,112,0.488,41,29,-16,2024-25,0,0,2.0,1
22400395,2024-12-23,ATL,ATL vs. MIN,W,117,0.534,38,27,13,2024-25,0,1,2.0,1
22400413,2024-12-26,ATL,ATL vs. CHI,W,141,0.517,44,32,8,2024-25,0,1,3.0,1
22400427,2024-12-28,ATL,ATL vs. MIA,W,120,0.512,47,34,10,2024-25,0,1,2.0,1
22400438,2024-12-29,ATL,ATL @ TOR,W,136,0.484,40,30,29,2024-25,0,1,1.0,0
22400461,2025-01-01,ATL,ATL @ DEN,L,120,0.45,44,34,-19,2024-25,0,0,3.0,0
22400477,2025-01-03,ATL,ATL @ LAL,L,102,0.41,39,22,-17,2024-25,0,0,2.0,0
22400486,2025-01-04,ATL,ATL @ LAC,L,105,0.432,43,30,-26,2024-25,0,0,1.0,0
22400506,2025-01-07,ATL,ATL @ UTA,W,124,0.48,44,35,3,2024-25,0,1,3.0,0
22400522,2025-01-09,ATL,ATL @ PHX,L,115,0.488,32,32,-8,2024-25,0,0,2.0,0
22400556,2025-01-14,ATL,ATL vs. PHX,W,122,0.439,54,22,5,2024-25,0,1,5.0,1
22400563,2025-01-15,ATL,ATL @ CHI,W,110,0.41,51,28,16,2024-25,0,1,1.0,0
22400587,2025-01-18,ATL,ATL @ BOS,W,119,0.473,55,27,4,2024-25,0,1,3.0,0
22400602,2025-01-20,ATL,ATL @ NYK,L,110,0.471,41,23,-9,2024-25,0,0,2.0,0
22400612,2025-01-22,ATL,ATL vs. DET,L,104,0.379,47,25,-10,2024-25,0,0,2.0,1
22400623,2025-01-23,ATL,ATL vs. TOR,L,119,0.483,36,30,-3,2024-25,0,0,1.0,1
22400639,2025-01-25,ATL,ATL vs. TOR,L,94,0.393,43,28,-23,2024-25,0,0,2.0,1
22400656,2025-01-27,ATL,ATL @ MIN,L,92,0.395,51,24,-8,2024-25,0,0,2.0,0
22400532,2025-01-28,ATL,ATL vs. HOU,L,96,0.404,40,19,-4,2024-25,0,0,1.0,1
22400675,2025-01-30,ATL,ATL @ CLE,L,115,0.456,36,28,-22,2024-25,0,0,2.0,0
22400686,2025-02-01,ATL,ATL @ IND,L,127,0.5,44,31,-5,2024-25,0,0,2.0,0
22400701,2025-02-03,ATL,ATL @ DET,W,132,0.519,37,27,2,2024-25,0,1,2.0,0
22400719,2025-02-05,ATL,ATL vs. SAS,L,125,0.527,45,33,-1,2024-25,0,0,2.0,1
22400736,2025-02-07,ATL,ATL vs. MIL,W,115,0.489,52,29,5,2024-25,0,1,2.0,1
22400744,2025-02-08,ATL,ATL @ WAS,W,125,0.485,41,36,14,2024-25,0,1,1.0,0
22400756,2025-02-10,ATL,ATL @ ORL,W,112,0.494,39,29,6,2024-25,0,1,2.0,0
22400773,2025-02-12,ATL,ATL @ NYK,L,148,0.5,47,43,-1,2024-25,0,0,2.0,0
22400790,2025-02-20,ATL,ATL vs. ORL,L,108,0.39,51,20,-6,2024-25,0,0,8.0,1
22400814,2025-02-23,ATL,ATL vs. DET,L,143,0.5,40,30,-5,2024-25,0,0,3.0,1
22400825,2025-02-24,ATL,ATL vs. MIA,W,98,0.455,50,29,12,2024-25,0,1,1.0,1
22400841,2025-02-26,ATL,ATL @ MIA,L,109,0.506,33,29,-22,2024-25,0,0,2.0,0
22400851,2025-02-28,ATL,ATL vs. OKC,L,119,0.489,46,27,-16,2024-25,0,0,2.0,1
22400878,2025-03-03,ATL,ATL @ MEM,W,132,0.573,32,35,2,2024-25,0,1,3.0,0
22400884,2025-03-04,ATL,ATL vs. MIL,L,121,0.455,47,33,-6,2024-25,0,0,1.0,1
22400899,2025-03-06,ATL,ATL vs. IND,W,124,0.532,43,32,6,2024-25,0,1,2.0,1
22400914,2025-03-08,ATL,ATL vs. IND,W,120,0.464,48,23,2,2024-25,0,1,2.0,1
22400928,2025-03-10,ATL,ATL vs. PHI,W,132,0.541,48,34,9,2024-25,0,1,2.0,1
22400945,2025-03-12,ATL,ATL vs. CHA,W,123,0.42,43,26,13,2024-25,0,1,2.0,1
22400960,2025-03-14,ATL,ATL vs. LAC,L,98,0.42,44,25,-23,2024-25,0,0,2.0,1
22400978,2025-03-16,ATL,ATL @ BKN,L,114,0.467,38,27,-8,2024-25,0,0,2.0,0
22400993,2025-03-18,ATL,ATL @ CHA,W,134,0.538,46,27,32,2024-25,0,1,2.0,0
22401025,2025-03-22,ATL,ATL vs. GSW,W,124,0.57,46,37,9,2024-25,0,1,4.0,1
22401031,2025-03-23,ATL,ATL vs. PHI,W,132,0.552,39,35,13,2024-25,0,1,1.0,1
22401049,2025-03-25,ATL,ATL @ HOU,L,114,0.417,42,32,-7,2024-25,0,0,2.0,0
22401062,2025-03-27,ATL,ATL @ MIA,L,112,0.518,36,27,-10,2024-25,0,0,2.0,0
22401083,2025-03-30,ATL,ATL @ MIL,W,145,0.532,46,36,21,2024-25,0,1,3.0,0
22401097,2025-04-01,ATL,ATL vs. POR,L,113,0.446,45,26,-14,2024-25,0,0,2.0,1
22401109,2025-04-02,ATL,ATL @ DAL,L,118,0.433,43,29,-2,2024-25,0,0,1.0,0
22401128,2025-04-05,ATL,ATL vs. NYK,L,105,0.466,38,24,-16,2024-25,0,0,3.0,1
22401136,2025-04-06,ATL,ATL vs. UTA,W,147,0.568,42,43,13,2024-25,0,1,1.0,1
22401149,2025-04-08,ATL,ATL @ ORL,L,112,0.455,41,25,-7,2024-25,0,0,2.0,0
22401169,2025-04-10,ATL,ATL @ BKN,W,133,0.571,51,36,24,2024-25,0,1,2.0,0
22401173,2025-04-11,ATL,ATL @ PHI,W,124,0.479,53,28,14,2024-25,0,1,1.0,0
22401186,2025-04-13,ATL,ATL vs. ORL,W,117,0.534,44,32,12,2024-25,0,1,2.0,1
22000001,2020-12-22,BKN,BKN vs. GSW,W,125,0.457,57,24,26,2020-21,0,1,0.0,1
22000007,2020-12-25,BKN,BKN @ BOS,W,123,0.539,43,21,28,2020-21,0,1,3.0,0
22000032,2020-12-27,BKN,BKN @ CHA,L,104,0.427,46,23,-2,2020-21,0,0,2.0,0
22000042,2020-12-28,BKN,BKN vs. MEM,L,111,0.41,50,28,-5,2020-21,0,0,1.0,1
22000057,2020-12-30,BKN,BKN vs. ATL,W,145,0.54,40,30,4,2020-21,0,1,2.0,1
22000072,2021-01-01,BKN,BKN vs. ATL,L,96,0.407,45,19,-18,2020-21,0,0,2.0,1
22000086,2021-01-03,BKN,BKN vs. WAS,L,122,0.494,51,25,-1,2020-21,0,0,2.0,1
22000102,2021-01-05,BKN,BKN vs. UTA,W,130,0.559,51,31,34,2020-21,0,1,2.0,1
22000118,2021-01-07,BKN,BKN vs. PHI,W,122,0.454,48,30,13,2020-21,0,1,2.0,1
22000128,2021-01-08,BKN,BKN @ MEM,L,110,0.469,42,26,-5,2020-21,0,0,1.0,0
22000143,2021-01-10,BKN,BKN vs. OKC,L,116,0.506,43,23,-13,2020-21,0,0,2.0,1
22000158,2021-01-12,BKN,BKN vs. DEN,W,122,0.608,41,31,6,2020-21,0,1,2.0,1
22000168,2021-01-13,BKN,BKN @ NYK,W,116,0.484,46,29,7,2020-21,0,1,1.0,0
22000190,2021-01-16,BKN,BKN vs. ORL,W,122,0.538,41,24,7,2020-21,0,1,3.0,1
22000209,2021-01-18,BKN,BKN vs. MIL,W,125,0.548,49,26,2,2020-21,0,1,2.0,1
22000216,2021-01-20,BKN,BKN @ CLE,L,135,0.453,52,30,-12,2020-21,0,0,2.0,0
22000232,2021-01-22,BKN,BKN @ CLE,L,113,0.483,29,23,-12,2020-21,0,0,2.0,0
22000244,2021-01-23,BKN,BKN vs. MIA,W,128,0.53,47,34,4,2020-21,0,1,1.0,1
22000260,2021-01-25,BKN,BKN vs. MIA,W,98,0.4,49,24,13,2020-21,0,1,2.0,1
22000274,2021-01-27,BKN,BKN @ ATL,W,132,0.531,36,29,4,2020-21,0,1,2.0,0
22000295,2021-01-29,BKN,BKN @ OKC,W,147,0.57,50,33,22,2020-21,0,1,2.0,0
22000310,2021-01-31,BKN,BKN @ WAS,L,146,0.568,45,33,-3,2020-21,0,0,2.0,0
22000324,2021-02-02,BKN,BKN vs. LAC,W,124,0.57,44,25,4,2020-21,0,1,2.0,1
22000345,2021-02-05,BKN,BKN vs. TOR,L,117,0.488,40,29,-6,2020-21,0,0,3.0,1
22000354,2021-02-06,BKN,BKN @ PHI,L,108,0.443,34,21,-16,2020-21,0,0,1.0,0
22000375,2021-02-09,BKN,BKN @ DET,L,111,0.5,34,30,-11,2020-21,0,0,3.0,0
22000383,2021-02-10,BKN,BKN vs. IND,W,104,0.421,46,20,10,2020-21,0,1,1.0,1
22000409,2021-02-13,BKN,BKN @ GSW,W,134,0.538,45,35,17,2020-21,0,1,3.0,0
22000426,2021-02-15,BKN,BKN @ SAC,W,136,0.573,35,31,11,2020-21,0,1,2.0,0
22000433,2021-02-16,BKN,BKN @ PHX,W,128,0.573,37,28,4,2020-21,0,1,1.0,0
22000446,2021-02-18,BKN,BKN @ LAL,W,109,0.494,39,23,11,2020-21,0,1,2.0,0
22000472,2021-02-21,BKN,BKN @ LAC,W,112,0.478,40,21,4,2020-21,0,1,3.0,0
22000482,2021-02-23,BKN,BKN vs. SAC,W,127,0.494,41,30,9,2020-21,0,1,2.0,1
22000499,2021-02-25,BKN,BKN vs. ORL,W,129,0.533,51,30,37,2020-21,0,1,2.0,1
22000519,2021-02-27,BKN,BKN vs. DAL,L,98,0.407,47,21,-17,2020-21,0,0,2.0,1
22000534,2021-03-01,BKN,BKN @ SAS,W,124,0.47,51,35,11,2020-21,0,1,2.0,0
22000546,2021-03-03,BKN,BKN @ HOU,W,132,0.576,53,33,18,2020-21,0,1,2.0,0
22000569,2021-03-11,BKN,BKN vs. BOS,W,121,0.477,45,21,12,2020-21,0,1,8.0,1
22000587,2021-03-13,BKN,BKN vs. DET,W,100,0.488,35,22,5,2020-21,0,1,2.0,1
22000604,2021-03-15,BKN,BKN vs. NYK,W,117,0.579,41,29,5,2020-21,0,1,2.0,1
22000617,2021-03-17,BKN,BKN @ IND,W,124,0.483,50,22,9,2020-21,0,1,2.0,0
22000633,2021-03-19,BKN,BKN @ ORL,L,113,0.473,39,24,-8,2020-21,0,0,2.0,0
22000647,2021-03-21,BKN,BKN vs. WAS,W,113,0.489,35,24,7,2020-21,0,1,2.0,1
22000666,2021-03-23,BKN,BKN @ POR,W,116,0.494,47,25,4,2020-21,0,1,2.0,0
22000676,2021-03-24,BKN,BKN @ UTA,L,88,0.361,48,19,-30,2020-21,0,0,1.0,0
22000683,2021-03-26,BKN,BKN @ DET,W,113,0.44,49,19,2,2020-21,0,1,2.0,0
22000709,2021-03-29,BKN,BKN vs. MIN,W,112,0.471,50,31,5,2020-21,0,1,3.0,1
22000724,2021-03-31,BKN,BKN vs. HOU,W,120,0.489,45,25,12,2020-21,0,1,2.0,1
22000732,2021-04-01,BKN,BKN vs. CHA,W,111,0.484,56,34,22,2020-21,0,1,1.0,1
22000755,2021-04-04,BKN,BKN @ CHI,L,107,0.484,35,28,-8,2020-21,0,0,3.0,0
22000762,2021-04-05,BKN,BKN vs. NYK,W,114,0.457,45,27,2,2020-21,0,1,1.0,1
22000779,2021-04-07,BKN,BKN vs. NOP,W,139,0.554,45,37,28,2020-21,0,1,2.0,1
22000800,2021-04-10,BKN,BKN vs. LAL,L,101,0.438,42,19,-25,2020-21,0,0,3.0,1
22000817,2021-04-13,BKN,BKN @ MIN,W,127,0.505,57,31,30,2020-21,0,1,3.0,0
22000830,2021-04-14,BKN,BKN @ PHI,L,117,0.518,43,23,-6,2020-21,0,0,1.0,0
22000848,2021-04-16,BKN,BKN vs. CHA,W,130,0.553,37,35,15,2020-21,0,1,2.0,1
22000863,2021-04-18,BKN,BKN @ MIA,L,107,0.476,38,26,-2,2020-21,0,0,2.0,0
22000878,2021-04-20,BKN,BKN @ NOP,W,134,0.551,44,30,5,2020-21,0,1,2.0,0
22000884,2021-04-21,BKN,BKN @ TOR,L,103,0.396,50,19,-11,2020-21,0,0,1.0,0
22000899,2021-04-23,BKN,BKN vs. BOS,W,109,0.43,47,26,5,2020-21,0,1,2.0,1
22000912,2021-04-25,BKN,BKN vs. PHX,W,128,0.529,44,30,9,2020-21,0,1,2.0,1
22000930,2021-04-27,BKN,BKN @ TOR,W,116,0.482,41,30,13,2020-21,0,1,2.0,0
22000944,2021-04-29,BKN,BKN @ IND,W,130,0.528,50,35,17,2020-21,0,1,2.0,0
22000952,2021-04-30,BKN,BKN vs. POR,L,109,0.421,42,20,-19,2020-21,0,0,1.0,1
22000967,2021-05-02,BKN,BKN @ MIL,L,114,0.427,53,18,-3,2020-21,0,0,2.0,0
22000985,2021-05-04,BKN,BKN @ MIL,L,118,0.488,39,21,-6,2020-21,0,0,2.0,0
22000998,2021-05-06,BKN,BKN @ DAL,L,109,0.432,51,18,-4,2020-21,0,0,2.0,0
22001015,2021-05-08,BKN,BKN @ DEN,W,125,0.621,35,27,6,2020-21,0,1,2.0,0
22001036,2021-05-11,BKN,BKN @ CHI,W,115,0.472,51,32,8,2020-21,0,1,3.0,0
22001043,2021-05-12,BKN,BKN vs. SAS,W,128,0.608,43,33,12,2020-21,0,1,1.0,1
22001060,2021-05-15,BKN,BKN vs. CHI,W,105,0.471,52,26,14,2020-21,0,1,3.0,1
22001067,2021-05-16,BKN,BKN vs. CLE,W,123,0.566,37,35,14,2020-21,0,1,1.0,1
42000111,2021-05-22,BKN,BKN vs. BOS,W,104,0.417,50,18,11,2020-21,1,1,6.0,1
42000112,2021-05-25,BKN,BKN vs. BOS,W,130,0.523,46,31,22,2020-21,1,1,3.0,1
42000113,2021-05-28,BKN,BKN @ BOS,L,119,0.452,37,16,-6,2020-21,1,0,3.0,0
42000114,2021-05-30,BKN,BKN @ BOS,W,141,0.578,36,29,15,2020-21,1,1,2.0,0
42000115,2021-06-01,BKN,BKN vs. BOS,W,123,0.512,39,26,14,2020-21,1,1,2.0,1
42000211,2021-06-05,BKN,BKN vs. MIL,W,115,0.469,47,25,8,2020-21,1,1,4.0,1
42000212,2021-06-07,BKN,BKN vs. MIL,W,125,0.521,42,27,39,2020-21,1,1,2.0,1
42000213,2021-06-10,BKN,BKN @ MIL,L,83,0.362,50,15,-3,2020-21,1,0,3.0,0
42000214,2021-06-13,BKN,BKN @ MIL,L,96,0.434,43,20,-11,2020-21,1,0,3.0,0
42000215,2021-06-15,BKN,BKN vs. MIL,W,114,0.494,36,27,6,2020-21,1,1,2.0,1
42000216,2021-06-17,BKN,BKN @ MIL,L,89,0.444,39,14,-15,2020-21,1,0,2.0,0
42000217,2021-06-19,BKN,BKN vs. MIL,L,111,0.464,46,23,-4,2020-21,1,0,2.0,1
22100001,2021-10-19,BKN,BKN @ MIL,L,104,0.44,44,19,-23,2021-22,0,0,122.0,0
22100021,2021-10-22,BKN,BKN @ PHI,W,114,0.466,47,26,5,2021-22,0,1,3.0,0
