GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,IS_HOME,REST_DAYS,WIN,WIN_PCT_L10,WIN_PCT_HOME,WIN_PCT_AWAY,OFF_RATING_L10,DEF_RATING_L10,PACE_PROXY_L10,PM_TREND_L10,OPP_WIN_PCT_L10,OPP_OFF_RATING_L10,OPP_DEF_RATING_L10,OPP_PACE_PROXY_L10,OPP_PM_TREND_L10
22400328,2024-12-05,TOR,TOR vs. OKC,1,2.0,0,0.5,0.514792899408284,,113.7,111.4,76.3,2.3,0.7,112.2,102.9,67.9,9.3
22400344,2024-12-07,TOR,TOR vs. DAL,1,2.0,0,0.5,0.5117647058823529,,113.4,114.4,76.4,-1.0,0.9,125.3,112.8,74.8,12.5
22400359,2024-12-09,TOR,TOR vs. NYK,1,2.0,0,0.5,0.5087719298245614,,112.9,114.3,75.9,-1.4,0.7,121.1,110.6,70.8,10.5
22401206,2024-12-12,TOR,TOR @ MIA,0,3.0,0,0.4,,0.3567251461988304,110.7,113.7,76.0,-3.0,0.7,113.3,106.2,73.4,7.1
22401223,2024-12-16,TOR,TOR vs. CHI,1,4.0,0,0.3,0.5058139534883721,,110.1,114.6,76.6,-4.5,0.5,124.1,120.4,74.5,3.7
22400364,2024-12-19,TOR,TOR vs. BKN,1,3.0,0,0.3,0.5028901734104047,,111.4,114.6,76.1,-3.2,0.4,108.9,116.4,61.400000000000006,-7.5
22400388,2024-12-22,TOR,TOR vs. HOU,1,3.0,0,0.3,0.5,,110.8,114.5,74.5,-3.7,0.6,109.7,108.5,68.6,1.2
22400397,2024-12-23,TOR,TOR @ NYK,0,1.0,0,0.2,,0.3546511627906977,109.9,116.6,73.0,-6.7,0.8,112.4,101.7,72.8,10.7
22400414,2024-12-26,TOR,TOR @ MEM,0,3.0,0,0.2,,0.35260115606936415,111.3,118.4,70.80000000000001,-7.1,0.7,126.1,113.9,78.7,12.2
22400438,2024-12-29,TOR,TOR vs. ATL,1,3.0,0,0.1,0.49714285714285716,,112.0,122.3,71.0,-10.3,0.6,119.0,119.5,77.1,-0.5
22400449,2024-12-31,TOR,TOR @ BOS,0,2.0,0,0.0,,0.3505747126436782,110.5,124.8,71.8,-14.3,0.5,117.2,109.8,74.3,7.4
22400459,2025-01-01,TOR,TOR vs. BKN,1,1.0,1,0.0,0.4943181818181818,,108.4,124.4,70.5,-16.0,0.3,102.1,108.5,65.2,-6.4
22400470,2025-01-03,TOR,TOR vs. ORL,1,2.0,0,0.1,0.4971751412429379,,109.6,123.2,70.4,-13.6,0.4,101.4,105.0,61.900000000000006,-3.6
22400497,2025-01-06,TOR,TOR vs. MIL,1,3.0,0,0.1,0.4943820224719101,,108.5,122.5,69.5,-14.0,0.5,109.7,108.4,70.4,1.3
22400511,2025-01-08,TOR,TOR @ NYK,0,2.0,0,0.1,,0.3485714285714286,108.5,123.9,68.6,-15.4,0.7,117.6,111.7,69.9,5.9
22400517,2025-01-09,TOR,TOR @ CLE,0,1.0,0,0.1,,0.3465909090909091,106.2,122.9,67.2,-16.7,1.0,126.6,110.3,77.30000000000001,16.3
22400534,2025-01-11,TOR,TOR @ DET,0,2.0,0,0.1,,0.3446327683615819,109.4,126.0,68.3,-16.6,0.8,114.2,110.1,69.0,4.1
22400550,2025-01-13,TOR,TOR vs. GSW,1,2.0,1,0.1,0.49162011173184356,,109.8,126.9,68.0,-17.1,0.4,106.9,110.8,72.1,-3.9
22400562,2025-01-15,TOR,TOR vs. BOS,1,2.0,1,0.2,0.49444444444444446,,107.7,123.1,69.4,-15.4,0.6,114.9,106.2,70.4,8.7
22400580,2025-01-17,TOR,TOR @ MIL,0,2.0,0,0.3,,0.34269662921348315,106.1,117.3,70.6,-11.2,0.6,115.9,110.9,72.8,5.0
22400608,2025-01-21,TOR,TOR vs. ORL,1,4.0,1,0.3,0.4972375690607735,,106.6,116.7,70.19999999999999,-10.1,0.3,98.3,106.9,62.800000000000004,-8.6
22400623,2025-01-23,TOR,TOR @ ATL,0,2.0,1,0.4,,0.3407821229050279,110.4,113.5,71.1,-3.1,0.4,113.1,119.2,72.8,-6.1
22400639,2025-01-25,TOR,TOR @ ATL,0,2.0,1,0.4,,0.34444444444444444,109.6,114.1,70.7,-4.5,0.4,113.0,117.5,71.6,-4.5
22400654,2025-01-27,TOR,TOR vs. NOP,1,2.0,1,0.5,0.5,,111.6,112.9,72.4,-1.3,0.5,115.4,119.1,70.9,-3.7
22400665,2025-01-29,TOR,TOR @ WAS,0,2.0,1,0.6,,0.34806629834254144,112.5,110.5,74.7,2.0,0.0,104.1,123.9,67.4,-19.8
22400682,2025-01-31,TOR,TOR vs. CHI,1,2.0,0,0.7,0.5027322404371585,,113.3,107.5,75.6,5.8,0.2,109.5,117.3,74.9,-7.8
22400697,2025-02-02,TOR,TOR vs. LAC,1,2.0,1,0.7,0.5,,111.3,106.5,75.6,4.8,0.7,115.8,102.8,70.6,13.0
22400713,2025-02-04,TOR,TOR vs. NYK,1,2.0,0,0.8,0.5027027027027027,,111.4,105.0,75.80000000000001,6.4,0.7,120.5,114.8,72.2,5.7
22400722,2025-02-05,TOR,TOR vs. MEM,1,1.0,0,0.7,0.5,,112.5,107.0,74.7,5.5,0.9,125.9,117.2,76.2,8.7
22400739,2025-02-07,TOR,TOR @ OKC,0,2.0,0,0.6,,0.3516483516483517,112.2,111.1,71.8,1.1,0.7,123.3,109.5,73.0,13.8
22400753,2025-02-09,TOR,TOR @ HOU,0,2.0,0,0.6,,0.34972677595628415,111.9,110.2,71.7,1.7,0.4,110.9,114.3,68.80000000000001,-3.4
22400764,2025-02-11,TOR,TOR @ PHI,0,2.0,1,0.5,,0.34782608695652173,109.7,110.3,71.3,-0.6,0.5,117.8,117.3,64.5,0.5
22400774,2025-02-12,TOR,TOR vs. CLE,1,1.0,0,0.5,0.49732620320855614,,108.1,108.7,71.4,-0.6,0.7,126.2,113.8,76.2,12.4
22400800,2025-02-21,TOR,TOR vs. MIA,1,9.0,0,0.4,0.4946808510638298,,107.2,112.4,69.69999999999999,-5.2,0.4,105.9,111.7,71.4,-5.8
22400816,2025-02-23,TOR,TOR vs. PHX,1,2.0,1,0.3,0.49206349206349204,,107.0,114.0,68.3,-7.0,0.3,115.9,121.7,71.5,-5.8
22400829,2025-02-25,TOR,TOR vs. BOS,1,2.0,0,0.3,0.49473684210526314,,109.1,116.7,69.5,-7.6,0.9,118.2,105.9,74.9,12.3
22400837,2025-02-26,TOR,TOR @ IND,0,1.0,0,0.3,,0.35135135135135137,108.6,115.6,69.1,-7.0,0.6,119.0,119.3,71.19999999999999,-0.3
22400855,2025-02-28,TOR,TOR @ CHI,0,2.0,0,0.2,,0.34946236559139787,106.2,115.9,68.0,-9.7,0.2,116.0,123.6,69.3,-7.6
22400870,2025-03-02,TOR,TOR @ ORL,0,2.0,1,0.2,,0.34759358288770054,106.2,116.3,70.0,-10.1,0.5,106.5,107.8,66.0,-1.3
22400883,2025-03-04,TOR,TOR @ ORL,0,2.0,1,0.3,,0.35106382978723405,105.9,112.7,70.0,-6.8,0.4,103.7,107.1,64.7,-3.4
22400905,2025-03-07,TOR,TOR vs. UTA,1,3.0,1,0.4,0.49214659685863876,,106.4,111.9,70.3,-5.5,0.3,115.7,121.9,74.9,-6.2
22400915,2025-03-08,TOR,TOR vs. WAS,1,1.0,0,0.5,0.4947916666666667,,109.5,113.4,71.1,-3.9,0.3,110.9,116.0,69.9,-5.1
22400932,2025-03-10,TOR,TOR vs. WAS,1,2.0,1,0.4,0.49222797927461137,,110.6,114.9,71.2,-4.3,0.4,111.6,115.2,69.9,-3.6
22400947,2025-03-12,TOR,TOR vs. PHI,1,2.0,1,0.5,0.4948453608247423,,111.7,112.2,74.6,-0.5,0.2,111.6,122.2,65.9,-10.6
22400966,2025-03-14,TOR,TOR @ UTA,0,2.0,1,0.6,,0.3544973544973545,112.4,110.7,76.7,1.7,0.1,113.3,121.5,75.2,-8.2
22400980,2025-03-16,TOR,TOR @ POR,0,2.0,0,0.6,,0.35789473684210527,112.3,111.6,76.7,0.7,0.4,116.4,116.8,70.5,-0.4
22400991,2025-03-17,TOR,TOR @ PHX,0,1.0,0,0.6,,0.35602094240837695,112.4,111.0,77.6,1.4,0.4,116.4,117.4,73.3,-1.0
22401005,2025-03-20,TOR,TOR @ GSW,0,3.0,0,0.6,,0.3541666666666667,112.2,112.8,77.3,-0.6,0.8,115.4,108.3,75.3,7.1
22401033,2025-03-23,TOR,TOR vs. SAS,1,3.0,0,0.6,0.49743589743589745,,112.1,112.0,76.8,0.1,0.5,122.5,124.0,70.4,-1.5
22401039,2025-03-24,TOR,TOR @ WAS,0,1.0,1,0.5,,0.35233160621761656,110.6,114.1,77.9,-3.5,0.4,112.2,121.1,72.6,-8.9
22401054,2025-03-26,TOR,TOR @ BKN,0,2.0,1,0.5,,0.3556701030927835,110.4,113.2,79.1,-2.8,0.2,106.1,110.4,69.1,-4.3
22401069,2025-03-28,TOR,TOR vs. CHA,1,2.0,1,0.5,0.49489795918367346,,110.2,110.9,81.30000000000001,-0.7,0.4,108.5,119.0,68.7,-10.5
22401087,2025-03-30,TOR,TOR @ PHI,0,2.0,1,0.6,,0.358974358974359,109.3,108.8,81.3,0.5,0.1,111.9,124.1,60.9,-12.2
22401099,2025-04-01,TOR,TOR @ CHI,0,2.0,0,0.6,,0.3622448979591837,110.1,109.3,79.2,0.8,0.6,122.0,118.3,74.7,3.7
22401116,2025-04-03,TOR,TOR vs. POR,1,2.0,0,0.5,0.49746192893401014,,110.1,112.5,77.0,-2.4,0.5,112.7,112.3,70.9,0.4
22401121,2025-04-04,TOR,TOR vs. DET,1,1.0,0,0.4,0.494949494949495,,107.8,111.9,75.5,-4.1,0.5,119.0,114.9,68.4,4.1
22401134,2025-04-06,TOR,TOR @ BKN,0,2.0,1,0.4,,0.3604060913705584,108.1,113.1,75.19999999999999,-5.0,0.3,102.5,112.5,67.4,-10.0
22401158,2025-04-09,TOR,TOR vs. CHA,1,3.0,1,0.5,0.49246231155778897,,111.2,111.1,76.9,0.1,0.1,104.0,118.5,67.2,-14.5
22401178,2025-04-11,TOR,TOR @ DAL,0,2.0,0,0.6,,0.36363636363636365,112.4,109.0,78.5,3.4,0.5,109.8,114.9,65.8,-5.1
22401197,2025-04-13,TOR,TOR @ SAS,0,2.0,0,0.6,,0.36180904522613067,113.7,109.1,77.69999999999999,4.6,0.2,110.2,119.9,68.1,-9.7
22000068,2020-12-31,UTA,UTA vs. PHX,1,3.0,0,0.6666666666666666,0.0,,113.66666666666667,108.33333333333333,74.0,5.333333333333333,0.75,109.0,98.5,69.75,10.5
22000077,2021-01-01,UTA,UTA vs. LAC,1,1.0,1,0.5,0.0,,109.0,107.75,71.0,1.25,0.8,112.4,109.4,67.2,3.0
22000089,2021-01-03,UTA,UTA @ SAS,0,2.0,1,0.6,,1.0,108.4,106.2,71.6,2.2,0.4,111.0,112.2,74.0,-1.2
22000102,2021-01-05,UTA,UTA @ BKN,0,2.0,0,0.6666666666666666,,1.0,112.0,106.66666666666667,74.0,5.333333333333333,0.42857142857142855,118.0,113.42857142857143,71.71428571428572,4.571428571428571
22000112,2021-01-06,UTA,UTA @ NYK,0,1.0,0,0.5714285714285714,,0.75,109.71428571428571,110.0,71.71428571428571,-0.2857142857142857,0.5714285714285714,103.28571428571429,105.14285714285714,70.28571428571428,-1.8571428571428572
22000129,2021-01-08,UTA,UTA @ MIL,0,2.0,1,0.5,,0.6,108.5,110.25,70.5,-1.75,0.625,125.25,111.625,76.0,13.625
22000141,2021-01-10,UTA,UTA @ DET,0,2.0,1,0.5555555555555556,,0.6666666666666666,111.0,111.11111111111111,71.66666666666667,-0.1111111111111111,0.2222222222222222,111.33333333333333,117.55555555555556,68.22222222222223,-6.222222222222222
22000159,2021-01-12,UTA,UTA @ CLE,0,2.0,1,0.6,,0.7142857142857143,109.5,108.6,72.5,0.9,0.4,97.9,101.7,65.9,-3.8
22000186,2021-01-15,UTA,UTA vs. ATL,1,3.0,1,0.6,0.3333333333333333,,109.2,107.3,71.6,1.9,0.5,113.9,109.5,74.1,4.4
22000200,2021-01-17,UTA,UTA @ DEN,0,2.0,1,0.7,,0.75,109.7,104.9,72.4,4.8,0.6,116.5,110.9,70.6,5.6
22000214,2021-01-19,UTA,UTA vs. NOP,1,2.0,1,0.7,0.5,,109.6,104.5,71.7,5.1,0.4,108.2,109.5,71.9,-1.3
22000227,2021-01-21,UTA,UTA vs. NOP,1,2.0,1,0.8,0.6,,111.9,104.1,73.7,7.8,0.3,108.6,111.8,70.3,-3.2
22000242,2021-01-23,UTA,UTA vs. GSW,1,2.0,1,0.8,0.6666666666666666,,114.2,105.9,72.9,8.3,0.6,113.5,109.5,73.3,4.0
22000270,2021-01-26,UTA,UTA vs. NYK,1,3.0,1,0.8,0.7142857142857143,,113.9,105.8,72.8,8.1,0.3,100.0,102.8,68.1,-2.8
22000282,2021-01-27,UTA,UTA vs. DAL,1,1.0,1,0.9,0.75,,115.1,102.2,74.7,12.9,0.5,111.0,113.2,67.0,-2.2
22000297,2021-01-29,UTA,UTA vs. DAL,1,2.0,1,1.0,0.7777777777777778,,116.7,101.4,75.5,15.3,0.4,109.0,113.1,65.7,-4.1
22000306,2021-01-31,UTA,UTA @ DEN,0,2.0,0,1.0,,0.7777777777777778,115.6,99.7,75.1,15.9,0.7,115.3,107.7,74.5,7.6
22000325,2021-02-02,UTA,UTA vs. DET,1,2.0,1,0.9,0.8,,117.7,103.9,73.7,13.8,0.3,107.9,109.9,66.3,-2.0
22000338,2021-02-04,UTA,UTA @ ATL,0,2.0,1,0.9,,0.7,117.7,105.7,73.0,12.0,0.5,113.5,111.1,70.1,2.4
22000342,2021-02-05,UTA,UTA @ CHA,0,1.0,1,0.9,,0.7272727272727273,117.3,105.6,72.1,11.7,0.4,112.6,114.5,70.9,-1.9
22000363,2021-02-07,UTA,UTA @ IND,0,2.0,1,0.9,,0.75,120.2,107.2,73.7,13.0,0.4,115.1,115.6,69.8,-0.5
22000379,2021-02-09,UTA,UTA vs. BOS,1,2.0,1,0.9,0.8181818181818182,,118.7,106.5,73.69999999999999,12.2,0.4,111.2,108.9,65.0,2.3
22000402,2021-02-12,UTA,UTA vs. MIL,1,3.0,1,0.9,0.8333333333333334,,118.0,105.5,74.0,12.5,0.7,124.4,113.7,78.19999999999999,10.7
22000410,2021-02-13,UTA,UTA vs. MIA,1,1.0,1,0.9,0.8461538461538461,,118.2,106.2,72.3,12.0,0.5,102.8,104.0,68.0,-1.2
22000423,2021-02-15,UTA,UTA vs. PHI,1,2.0,1,0.9,0.8571428571428571,,118.6,106.2,72.0,12.4,0.6,113.9,111.8,64.80000000000001,2.1
22000444,2021-02-17,UTA,UTA @ LAC,0,2.0,1,0.9,,0.7692307692307693,120.4,108.1,70.4,12.3,0.7,120.8,110.7,68.69999999999999,10.1
22000457,2021-02-19,UTA,UTA @ LAC,0,2.0,0,0.9,,0.7857142857142857,119.8,107.6,69.9,12.2,0.6,118.8,113.1,67.8,5.7
22000478,2021-02-22,UTA,UTA vs. CHA,1,3.0,1,0.9,0.8666666666666667,,119.3,106.4,68.4,12.9,0.6,117.1,114.8,71.0,2.3
22000497,2021-02-24,UTA,UTA vs. LAL,1,2.0,1,0.9,0.875,,120.8,106.9,69.6,13.9,0.6,113.0,111.0,70.0,2.0
22000507,2021-02-26,UTA,UTA @ MIA,0,2.0,0,0.9,,0.7333333333333333,121.0,106.7,70.6,14.3,0.7,107.0,105.6,71.3,1.4
22000516,2021-02-27,UTA,UTA @ ORL,0,1.0,1,0.8,,0.6875,118.8,107.0,69.0,11.8,0.4,102.8,109.5,69.5,-6.7
22000533,2021-03-01,UTA,UTA @ NOP,0,2.0,0,0.8,,0.7058823529411765,120.9,108.4,68.9,12.5,0.3,122.7,124.5,72.69999999999999,-1.8
22000545,2021-03-03,UTA,UTA @ PHI,0,2.0,0,0.7,,0.6666666666666666,121.1,110.5,68.5,10.6,0.5,114.0,112.5,67.8,1.5
22000584,2021-03-12,UTA,UTA vs. HOU,1,9.0,1,0.6,0.8823529411764706,,120.5,112.1,69.1,8.4,0.0,103.1,121.5,58.900000000000006,-18.4
22000594,2021-03-14,UTA,UTA @ GSW,0,2.0,0,0.6,,0.631578947368421,120.7,112.6,69.2,8.1,0.4,109.4,114.7,70.4,-5.3
22000609,2021-03-16,UTA,UTA @ BOS,0,2.0,1,0.5,,0.6,119.2,113.4,71.3,5.8,0.6,117.6,115.3,68.2,2.3
22000166,2021-03-18,UTA,UTA @ WAS,0,2.0,0,0.5,,0.6190476190476191,119.5,114.7,70.2,4.8,0.3,115.3,120.8,65.2,-5.5
22000634,2021-03-19,UTA,UTA @ TOR,0,1.0,1,0.5,,0.5909090909090909,120.5,116.2,71.7,4.3,0.2,110.3,116.9,64.8,-6.6
22000656,2021-03-22,UTA,UTA @ CHI,0,3.0,1,0.5,,0.6086956521739131,118.8,116.4,70.7,2.4,0.4,109.9,109.6,73.5,0.3
22000676,2021-03-24,UTA,UTA vs. BKN,1,2.0,1,0.5,0.8888888888888888,,119.4,117.0,69.7,2.4,0.8,115.8,111.2,69.9,4.6
22000691,2021-03-26,UTA,UTA vs. MEM,1,2.0,1,0.6,0.8947368421052632,,119.6,113.4,71.7,6.2,0.5,111.2,111.4,74.69999999999999,-0.2
22000700,2021-03-27,UTA,UTA vs. MEM,1,1.0,1,0.6,0.9,,118.9,113.9,71.2,5.0,0.5,111.5,111.9,74.5,-0.4
22000715,2021-03-29,UTA,UTA vs. CLE,1,2.0,1,0.7,0.9047619047619048,,119.1,112.0,72.1,7.1,0.3,99.7,107.3,62.8,-7.6
22000725,2021-03-31,UTA,UTA @ MEM,0,2.0,1,0.8,,0.625,118.2,106.4,73.1,11.8,0.5,111.6,114.0,73.1,-2.4
22000743,2021-04-02,UTA,UTA vs. CHI,1,2.0,1,0.8,0.9090909090909091,,117.9,107.2,72.2,10.7,0.3,107.8,110.0,74.9,-2.2
22000752,2021-04-03,UTA,UTA vs. ORL,1,1.0,1,0.9,0.9130434782608695,,117.3,104.7,70.6,12.6,0.4,103.4,105.6,68.5,-2.2
22000764,2021-04-05,UTA,UTA @ DAL,0,2.0,0,0.9,,0.64,119.3,102.9,72.9,16.4,0.7,112.9,102.2,67.0,10.7
22000783,2021-04-07,UTA,UTA @ PHX,0,2.0,0,0.9,,0.6153846153846154,117.4,100.9,73.1,16.5,0.9,116.1,106.3,70.69999999999999,9.8
22000787,2021-04-08,UTA,UTA vs. POR,1,1.0,1,0.8,0.9166666666666666,,117.2,101.4,72.1,15.8,0.6,117.0,115.7,66.2,1.3
22000801,2021-04-10,UTA,UTA vs. SAC,1,2.0,1,0.8,0.92,,117.4,102.2,72.9,15.2,0.5,113.7,113.8,65.5,-0.1
22000820,2021-04-12,UTA,UTA vs. WAS,1,2.0,0,0.8,0.9230769230769231,,118.4,104.6,72.3,13.8,0.4,107.0,112.5,72.3,-5.5
22000826,2021-04-13,UTA,UTA vs. OKC,1,1.0,1,0.7,0.8888888888888888,,118.8,105.7,71.1,13.1,0.1,101.3,122.1,67.5,-20.8
22000844,2021-04-16,UTA,UTA vs. IND,1,3.0,1,0.7,0.8928571428571429,,116.8,104.3,71.2,12.5,0.5,117.5,120.2,70.30000000000001,-2.7
22000855,2021-04-17,UTA,UTA @ LAL,0,1.0,0,0.7,,0.5925925925925926,117.3,107.9,70.6,9.4,0.5,104.4,104.0,67.4,0.4
22000875,2021-04-19,UTA,UTA @ LAL,0,2.0,1,0.6,,0.5714285714285714,117.7,109.9,70.8,7.8,0.5,107.5,106.2,67.5,1.3
22000887,2021-04-21,UTA,UTA @ HOU,0,2.0,1,0.6,,0.5862068965517241,117.5,109.0,72.0,8.5,0.2,111.3,120.8,68.8,-9.5
22000909,2021-04-24,UTA,UTA vs. MIN,1,3.0,0,0.6,0.896551724137931,,115.0,108.8,72.4,6.2,0.4,119.5,124.9,69.1,-5.4
22000923,2021-04-26,UTA,UTA @ MIN,0,2.0,0,0.6,,0.6,114.3,107.8,72.5,6.5,0.4,118.0,123.9,68.0,-5.9
22000942,2021-04-28,UTA,UTA @ SAC,0,2.0,1,0.6,,0.5806451612903226,113.4,106.6,73.9,6.8,0.3,114.3,119.2,60.099999999999994,-4.9
22000955,2021-04-30,UTA,UTA @ PHX,0,2.0,0,0.6,,0.59375,116.6,106.8,74.3,9.8,0.7,111.5,110.9,67.19999999999999,0.6
22000965,2021-05-01,UTA,UTA vs. TOR,1,1.0,1,0.5,0.8666666666666667,,113.8,107.7,72.7,6.1,0.5,108.4,108.6,66.9,-0.2
22000981,2021-05-03,UTA,UTA vs. SAS,1,2.0,1,0.6,0.8709677419354839,,112.3,105.4,73.19999999999999,6.9,0.5,113.7,110.7,70.7,3.0
22000996,2021-05-05,UTA,UTA vs. SAS,1,2.0,1,0.6,0.875,,112.7,105.7,72.9,7.0,0.5,113.0,111.0,69.0,2.0
22001008,2021-05-07,UTA,UTA vs. DEN,1,2.0,1,0.6,0.8787878787878788,,113.4,104.0,72.8,9.4,0.8,113.8,108.9,71.7,4.9
22001016,2021-05-08,UTA,UTA vs. HOU,1,1.0,1,0.7,0.8823529411764706,,114.6,103.3,72.5,11.3,0.1,108.2,122.4,67.9,-14.2
22001030,2021-05-10,UTA,UTA @ GSW,0,2.0,0,0.7,,0.5757575757575758,115.9,105.2,73.1,10.7,0.6,115.9,108.4,75.4,7.5
22001045,2021-05-12,UTA,UTA vs. POR,1,2.0,0,0.6,0.8857142857142857,,116.3,108.2,70.5,8.1,0.8,125.8,112.9,74.2,12.9
22001056,2021-05-14,UTA,UTA @ OKC,0,2.0,1,0.6,,0.5588235294117647,116.5,108.6,70.4,7.9,0.1,101.6,122.5,67.5,-20.9
22001077,2021-05-16,UTA,UTA @ SAC,0,2.0,1,0.7,,0.5714285714285714,117.0,107.4,70.7,9.6,0.6,110.1,109.1,67.8,1.0
22100011,2021-10-20,UTA,UTA vs. OKC,1,157.0,1,0.7,0.8611111111111112,,113.7,106.8,70.2,6.9,0.1,101.7,121.0,67.2,-19.3
22100026,2021-10-22,UTA,UTA @ SAC,0,2.0,1,0.8,,0.5833333333333334,114.4,103.3,71.5,11.1,0.6,110.9,107.3,69.4,3.6
22100054,2021-10-26,UTA,UTA vs. DEN,1,4.0,1,0.8,0.8648648648648649,,114.8,103.2,71.3,11.6,0.6,110.2,108.0,69.6,2.2
22100068,2021-10-28,UTA,UTA @ HOU,0,2.0,1,0.8,,0.5945945945945946,116.0,104.3,70.2,11.7,0.2,115.0,120.6,70.3,-5.6
22100083,2021-10-30,UTA,UTA @ CHI,0,2.0,0,0.8,,0.6052631578947368,115.6,104.0,70.7,11.6,0.7,107.1,102.4,68.69999999999999,4.7
22100091,2021-10-31,UTA,UTA @ MIL,0,1.0,1,0.7,,0.5897435897435898,112.8,102.7,71.1,10.1,0.6,115.3,113.7,70.0,1.6
22100105,2021-11-02,UTA,UTA vs. SAC,1,2.0,1,0.7,0.868421052631579,,111.1,100.6,69.1,10.5,0.4,109.1,112.1,69.6,-3.0
22100120,2021-11-04,UTA,UTA @ ATL,0,2.0,1,0.8,,0.6,111.4,100.0,70.4,11.4,0.6,110.3,105.1,75.3,5.2
22100134,2021-11-06,UTA,UTA @ MIA,0,2.0,0,0.9,,0.6097560975609756,113.2,99.3,71.2,13.9,0.7,111.5,101.6,74.3,9.9
22100141,2021-11-07,UTA,UTA @ ORL,0,1.0,0,0.8,,0.5952380952380952,113.8,101.8,69.30000000000001,12.0,0.2,99.9,108.6,66.1,-8.7
22100156,2021-11-09,UTA,UTA vs. ATL,1,2.0,1,0.7,0.8717948717948718,,111.7,102.6,68.6,9.1,0.3,107.8,114.0,68.5,-6.2
22100172,2021-11-11,UTA,UTA vs. IND,1,2.0,0,0.7,0.875,,112.0,103.8,68.0,8.2,0.4,104.3,104.8,68.9,-0.5
22100185,2021-11-13,UTA,UTA vs. MIA,1,2.0,0,0.6,0.8536585365853658,,111.0,104.8,67.2,6.2,0.6,109.9,105.0,71.6,4.9
22100211,2021-11-16,UTA,UTA vs. PHI,1,3.0,1,0.5,0.8333333333333334,,109.3,104.9,67.2,4.4,0.6,109.8,105.4,65.4,4.4
22100229,2021-11-18,UTA,UTA vs. TOR,1,2.0,1,0.5,0.8372093023255814,,109.1,104.3,67.3,4.8,0.5,107.0,108.3,63.0,-1.3
22100247,2021-11-20,UTA,UTA @ SAC,0,2.0,1,0.6,,0.5813953488372093,111.1,103.9,68.4,7.2,0.3,109.5,109.4,66.1,0.1
22100261,2021-11-22,UTA,UTA vs. MEM,1,2.0,0,0.6,0.8409090909090909,,112.7,104.9,69.9,7.8,0.5,108.0,113.3,70.9,-5.3
22100276,2021-11-24,UTA,UTA @ OKC,0,2.0,1,0.5,,0.5909090909090909,112.6,105.5,69.6,7.1,0.5,100.1,103.3,72.2,-3.2
22100289,2021-11-26,UTA,UTA vs. NOP,1,2.0,0,0.5,0.8222222222222222,,112.0,106.1,68.19999999999999,5.9,0.3,102.5,105.9,69.6,-3.4
22100299,2021-11-27,UTA,UTA vs. NOP,1,1.0,1,0.5,0.8043478260869565,,110.2,104.1,68.5,6.1,0.4,103.1,104.8,69.6,-1.7
22100312,2021-11-29,UTA,UTA vs. POR,1,2.0,1,0.6,0.8085106382978723,,112.9,103.9,67.9,9.0,0.5,110.8,112.6,66.6,-1.8
22100339,2021-12-03,UTA,UTA vs. BOS,1,4.0,1,0.6,0.8125,,114.8,104.8,68.7,10.0,0.6,102.4,99.9,71.0,2.5
22100349,2021-12-05,UTA,UTA @ CLE,0,2.0,1,0.7,,0.6,118.5,106.7,69.80000000000001,11.8,0.5,104.4,101.1,70.6,3.3
22100374,2021-12-08,UTA,UTA @ MIN,0,3.0,1,0.8,,0.6086956521739131,118.9,106.4,70.7,12.5,0.6,113.4,107.9,71.0,5.5
22100379,2021-12-09,UTA,UTA @ PHI,0,1.0,1,0.8,,0.6170212765957447,120.5,108.3,69.80000000000001,12.2,0.6,105.5,104.8,65.9,0.7
22100392,2021-12-11,UTA,UTA @ WAS,0,2.0,1,0.8,,0.625,120.4,107.6,69.19999999999999,12.8,0.4,106.0,112.2,68.3,-6.2
22100425,2021-12-15,UTA,UTA vs. LAC,1,4.0,1,0.8,0.8163265306122449,,120.4,106.9,69.7,13.5,0.6,106.7,106.7,66.7,0.0
22100437,2021-12-17,UTA,UTA vs. SAS,1,2.0,0,0.9,0.82,,121.0,105.3,69.5,15.7,0.6,111.3,107.2,75.69999999999999,4.1
22100447,2021-12-18,UTA,UTA vs. WAS,1,1.0,0,0.8,0.803921568627451,,122.6,107.7,70.9,14.9,0.2,104.2,114.6,63.099999999999994,-10.4
22100461,2021-12-20,UTA,UTA vs. CHA,1,2.0,1,0.8,0.7884615384615384,,123.2,108.8,71.19999999999999,14.4,0.3,117.7,124.4,65.9,-6.7
22100484,2021-12-23,UTA,UTA vs. MIN,1,3.0,1,0.8,0.7924528301886793,,121.7,108.5,73.6,13.2,0.4,109.5,113.4,65.19999999999999,-3.9
22100492,2021-12-25,UTA,UTA vs. DAL,1,2.0,1,0.8,0.7962962962962963,,121.6,109.4,73.9,12.2,0.4,102.7,100.3,68.69999999999999,2.4
22100504,2021-12-27,UTA,UTA @ SAS,0,2.0,1,0.8,,0.6326530612244898,119.9,108.0,74.2,11.9,0.6,121.1,114.5,79.8,6.6
22100523,2021-12-29,UTA,UTA @ POR,0,2.0,1,0.8,,0.64,120.0,107.6,74.6,12.4,0.2,106.6,115.0,61.5,-8.4
22100537,2021-12-31,UTA,UTA vs. MIN,1,2.0,1,0.8,0.8,,118.4,107.7,74.0,10.7,0.5,108.5,111.5,68.30000000000001,-3.0
